No,Heartbeat,Temperature,Spo2,UserCode,GyroX,GyroY,GyroZ,Time,Label
40645,137,36.5,97,21,-1.14,9.3,1.33,1.19E+14,Standing
40646,135,36.6,99,21,-1.12,9.3,1.33,1.19E+14,Standing
40647,132,36.7,99,21,-1.12,9.34,1.31,1.19E+14,Standing
40648,140,36.6,99,21,-1.18,9.34,1.27,1.19E+14,Standing
40649,132,36.6,99,21,-1.14,9.3,1.31,1.19E+14,Standing
40650,140,36.5,99,21,-1.23,9.3,1.27,1.19E+14,Standing
40651,142,36.6,97,21,-1.18,9.3,1.27,1.19E+14,Standing
40652,132,36.5,95,21,-1.23,9.3,1.31,1.19E+14,Standing
40653,133,36.6,97,21,-1.27,9.38,1.31,1.19E+14,Standing
40654,141,36.5,98,21,-1.23,9.34,1.27,1.19E+14,Standing
40655,141,36.7,96,21,-1.18,9.28,1.38,1.19E+14,Standing
40656,130,36.6,96,21,-1.18,9.3,1.33,1.19E+14,Standing
40657,135,36.7,96,21,-1.27,9.28,1.27,1.19E+14,Standing
40658,137,36.5,97,21,-1.27,9.3,1.31,1.19E+14,Standing
40659,138,36.6,98,21,-1.23,9.34,1.31,1.19E+14,Standing
40660,142,36.5,97,21,-1.23,9.3,1.27,1.19E+14,Standing
40661,139,36.5,98,21,-1.23,9.34,1.31,1.19E+14,Standing
40662,141,36.6,96,21,-1.23,9.28,1.27,1.19E+14,Standing
40663,132,36.6,97,21,-1.14,9.34,1.38,1.19E+14,Standing
40664,136,36.6,96,21,-1.18,9.3,1.33,1.19E+14,Standing
40665,136,36.5,96,21,-1.18,9.3,1.38,1.19E+14,Standing
40666,135,36.7,98,21,-1.18,9.47,1.33,1.19E+14,Standing
40667,131,36.6,99,21,-1.23,9.3,1.38,1.19E+14,Standing
40668,139,36.6,99,21,-1.18,9.28,1.33,1.19E+14,Standing
40669,136,36.7,96,21,-1.14,9.28,1.42,1.19E+14,Standing
40670,134,36.6,96,21,-1.31,9.28,1.33,1.19E+14,Standing
40671,137,36.6,95,21,-1.27,9.3,1.31,1.19E+14,Standing
40672,135,36.7,98,21,-1.14,9.3,1.38,1.19E+14,Standing
40673,137,36.6,95,21,-1.18,9.3,1.42,1.19E+14,Standing
40674,137,36.6,99,21,-1.23,9.3,1.38,1.19E+14,Standing
40675,135,36.7,97,21,-1.14,9.3,1.27,1.19E+14,Standing
40676,135,36.7,96,21,-1.14,9.34,1.33,1.19E+14,Standing
40677,142,36.6,95,21,-1.18,9.28,1.38,1.19E+14,Standing
40678,137,36.7,99,21,-1.18,9.34,1.33,1.19E+14,Standing
40679,138,36.7,99,21,-1.23,9.3,1.27,1.19E+14,Standing
40680,135,36.6,97,21,-1.18,9.34,1.31,1.19E+14,Standing
40681,140,36.7,98,21,-1.08,9.34,1.33,1.19E+14,Standing
40682,137,36.7,98,21,-1.12,9.34,1.38,1.19E+14,Standing
40683,134,36.6,97,21,-1.23,9.23,1.33,1.19E+14,Standing
40684,138,36.6,96,21,-1.27,9.34,1.42,1.19E+14,Standing
40685,138,36.6,95,21,-1.31,9.34,1.38,1.19E+14,Standing
40686,130,36.6,97,21,-1.23,9.3,1.38,1.19E+14,Standing
40687,136,36.5,99,21,-0.99,9.23,1.33,1.19E+14,Standing
40688,139,36.6,95,21,-1.18,9.28,1.33,1.19E+14,Standing
40689,133,36.6,96,21,-0.8,9.43,1.38,1.19E+14,Standing
40690,133,36.6,98,21,-0.8,9.3,1.31,1.19E+14,Standing
40691,134,36.6,99,21,-0.89,9.34,1.38,1.19E+14,Standing
40692,138,36.7,98,21,-1.27,9.34,1.23,1.19E+14,Standing
40693,141,36.6,96,21,-1.31,9.3,1.18,1.19E+14,Standing
40694,134,36.6,95,21,-1.38,9.38,1.12,1.19E+14,Standing
40695,129,36.6,95,21,-1.42,9.28,1.12,1.19E+14,Standing
40696,136,36.6,96,21,-1.23,9.34,1.18,1.19E+14,Standing
40697,137,36.6,98,21,-1.18,9.38,1.23,1.19E+14,Standing
40698,136,36.7,96,21,-1.23,9.3,1.23,1.19E+14,Standing
40699,131,36.6,99,21,-1.23,9.3,1.23,1.19E+14,Standing
40700,132,36.7,98,21,-1.31,9.34,1.23,1.19E+14,Standing
40701,142,36.6,98,21,-1.27,9.34,1.14,1.19E+14,Standing
40702,140,36.7,99,21,-1.14,9.3,1.18,1.19E+14,Standing
40703,139,36.6,96,21,-1.12,9.3,1.23,1.19E+14,Standing
40704,138,36.5,98,21,-0.95,9.3,1.23,1.19E+14,Standing
40705,139,36.5,96,21,-1.04,9.3,1.31,1.19E+14,Standing
40706,130,36.7,96,21,-1.04,9.3,1.31,1.19E+14,Standing
40707,136,36.5,96,21,-1.23,9.34,1.33,1.19E+14,Standing
40708,128,36.6,96,21,-1.18,9.3,1.18,1.19E+14,Standing
40709,135,36.6,96,21,-1.12,9.23,1.31,1.19E+14,Standing
40710,129,36.6,99,21,-0.99,9.38,1.33,1.19E+14,Standing
40711,128,36.6,95,21,-1.08,9.3,1.33,1.19E+14,Standing
40712,135,36.7,97,21,-1.12,9.38,1.27,1.19E+14,Standing
40713,140,36.6,98,21,-1.14,9.34,1.18,1.19E+14,Standing
40714,131,36.7,97,21,-1.23,9.43,1.12,1.19E+14,Standing
40715,141,36.7,96,21,-1.04,9.23,1.27,1.19E+14,Standing
40716,133,36.6,98,21,-1.18,9.3,1.14,1.19E+14,Standing
40717,133,36.5,99,21,-1.12,9.3,1.18,1.19E+14,Standing
40718,129,36.7,99,21,-1.18,9.34,1.31,1.19E+14,Standing
40719,133,36.7,98,21,-1.14,9.3,1.31,1.19E+14,Standing
40720,136,36.6,98,21,-1.33,9.34,1.23,1.19E+14,Standing
40721,129,36.6,95,21,-1.31,9.28,1.27,1.19E+14,Standing
40722,134,36.6,97,21,-1.31,9.34,1.27,1.19E+14,Standing
40723,131,36.7,97,21,-1.38,9.43,1.18,1.19E+14,Standing
40724,142,36.5,97,21,-1.27,9.34,0.99,1.19E+14,Standing
40725,133,36.5,96,21,-1.04,9.34,0.99,1.19E+14,Standing
40726,135,36.6,96,21,-1.04,9.34,0.99,1.19E+14,Standing
40727,140,36.6,97,21,-1.04,9.34,0.99,1.19E+14,Standing
40728,142,36.6,98,21,-1.31,9.15,1.14,1.19E+14,Standing
40729,134,36.6,95,21,-1.14,9.47,1.23,1.19E+14,Standing
40730,128,36.6,98,21,-1.23,9.23,1.12,1.19E+14,Standing
40731,128,36.7,96,21,-1.18,9.3,1.12,1.19E+14,Standing
40732,138,36.6,99,21,-0.95,9.3,1.23,1.19E+14,Standing
40733,135,36.5,97,21,-1.04,9.34,1.23,1.19E+14,Standing
40734,131,36.7,99,21,-1.18,9.38,1.27,1.19E+14,Standing
40735,130,36.6,95,21,-1.14,9.34,1.14,1.19E+14,Standing
40736,141,36.7,95,21,-0.99,9.38,1.33,1.19E+14,Standing
40737,135,36.6,99,21,-1.04,9.3,1.31,1.19E+14,Standing
40738,129,36.7,95,21,-1.14,9.38,1.27,1.19E+14,Standing
40739,133,36.5,98,21,-1.08,9.38,1.23,1.19E+14,Standing
40740,135,36.7,98,21,-0.95,9.34,1.33,1.19E+14,Standing
40741,140,36.6,98,21,-0.93,9.3,1.31,1.19E+14,Standing
40742,129,36.6,99,21,-1.08,9.34,1.31,1.19E+14,Standing
40743,130,36.5,95,21,-1.12,9.28,1.14,1.19E+14,Standing
40744,137,36.5,96,21,-1.33,9.38,1.18,1.19E+14,Standing
40745,134,36.7,95,21,-1.23,9.3,1.12,1.19E+14,Standing
40746,133,36.7,99,21,-1.14,9.34,1.18,1.19E+14,Standing
40747,139,36.7,97,21,-1.18,9.23,1.18,1.19E+14,Standing
40748,142,36.5,95,21,-1.12,9.3,1.14,1.19E+14,Standing
40749,142,36.6,98,21,-1.14,9.34,1.18,1.19E+14,Standing
40750,135,36.5,96,21,-1.14,9.43,1.14,1.19E+14,Standing
40751,129,36.7,98,21,-1.12,9.3,1.12,1.19E+14,Standing
40752,141,36.6,98,21,-1.14,9.28,1.04,1.19E+14,Standing
40753,131,36.6,96,21,-1.14,9.38,0.95,1.19E+14,Standing
40754,142,36.7,95,21,-1.14,9.38,0.95,1.19E+14,Standing
40755,131,36.7,97,21,-1.18,9.38,1.04,1.19E+14,Standing
40756,131,36.6,95,21,-1.31,9.38,1.12,1.19E+14,Standing
40757,131,36.5,97,21,-1.18,9.3,1.08,1.19E+14,Standing
40758,137,36.6,95,21,-1.12,9.43,1.12,1.19E+14,Standing
40759,142,36.7,96,21,-1.12,9.34,1.12,1.19E+14,Standing
40760,136,36.6,96,21,-1.12,9.34,1.12,1.19E+14,Standing
40761,128,36.6,99,21,-0.95,9.28,1.08,1.19E+14,Standing
40762,131,36.7,96,21,-1.12,9.34,1.08,1.19E+14,Standing
40763,134,36.6,96,21,-1.18,9.38,1.12,1.19E+14,Standing
40764,142,36.6,96,21,-1.27,9.38,1.12,1.19E+14,Standing
40765,138,36.6,96,21,-1.12,9.34,0.99,1.19E+14,Standing
40766,132,36.7,99,21,-1.14,9.3,1.04,1.19E+14,Standing
40767,135,36.6,96,21,-1.12,9.34,1.08,1.19E+14,Standing
40768,130,36.6,99,21,-1.14,9.34,1.04,1.19E+14,Standing
40769,133,36.7,96,21,-1.14,9.34,1.12,1.19E+14,Standing
40770,141,36.6,96,21,-1.14,9.34,1.12,1.19E+14,Standing
40771,128,36.7,99,21,-1.14,9.43,1.08,1.19E+14,Standing
40772,129,36.6,96,21,-1.14,9.34,1.08,1.19E+14,Standing
40773,133,36.7,99,21,-0.99,9.38,1.14,1.19E+14,Standing
40774,134,36.6,99,21,-1.12,9.38,1.12,1.19E+14,Standing
40775,140,36.5,99,21,-1.18,9.34,1.14,1.19E+14,Standing
40776,137,36.7,97,21,-1.14,9.3,1.12,1.19E+14,Standing
40777,140,36.5,97,21,-1.14,9.3,1.14,1.19E+14,Standing
40778,129,36.5,97,21,-1.08,9.43,1.23,1.19E+14,Standing
40779,129,36.6,99,21,-1.08,9.3,1.18,1.19E+14,Standing
40780,136,36.6,96,21,-1.14,9.28,1.18,1.19E+14,Standing
40781,134,36.7,96,21,-1.18,9.34,1.12,1.19E+14,Standing
40782,142,36.6,95,21,-1.18,9.34,1.12,1.19E+14,Standing
40783,137,36.6,96,21,-1.18,9.3,1.14,1.19E+14,Standing
40784,139,36.6,96,21,-1.18,9.38,1.18,1.19E+14,Standing
40785,142,36.6,95,21,-1.18,9.34,1.12,1.19E+14,Standing
40786,133,36.6,97,21,-1.18,9.34,1.14,1.19E+14,Standing
40787,135,36.7,98,21,-1.14,9.34,1.23,1.19E+14,Standing
40788,141,36.5,98,21,-1.14,9.38,1.14,1.19E+14,Standing
40789,134,36.6,99,21,-1.12,9.34,1.12,1.19E+14,Standing
40790,140,36.7,99,21,-1.08,9.34,1.14,1.19E+14,Standing
40791,134,36.7,95,21,-1.12,9.3,1.12,1.19E+14,Standing
40792,128,36.6,99,21,-1.14,9.34,1.12,1.19E+14,Standing
40793,133,36.6,97,21,-1.08,9.38,1.08,1.19E+14,Standing
40794,139,36.6,99,21,-1.14,9.3,1.08,1.19E+14,Standing
40795,138,36.6,96,21,-1.12,9.3,1.18,1.19E+14,Standing
40796,142,36.6,95,21,-1.14,9.34,1.14,1.19E+14,Standing
40797,129,36.6,97,21,-1.18,9.34,1.12,1.19E+14,Standing
40798,130,36.6,97,21,-1.23,9.38,1.12,1.19E+14,Standing
40799,129,36.6,98,21,-1.18,9.34,1.12,1.19E+14,Standing
40800,141,36.6,96,21,-1.14,9.38,1.08,1.19E+14,Standing
40801,137,36.5,98,21,-1.14,9.3,1.14,1.19E+14,Standing
40802,132,36.6,98,21,-1.14,9.3,1.12,1.19E+14,Standing
40803,130,36.5,96,21,-1.18,9.34,1.12,1.19E+14,Standing
40804,140,36.6,96,21,-1.14,9.34,1.14,1.19E+14,Standing
40805,130,36.7,97,21,-1.12,9.3,1.12,1.19E+14,Standing
40806,141,36.6,96,21,-1.14,9.3,1.08,1.19E+14,Standing
40807,141,36.6,96,21,-1.14,9.34,1.12,1.19E+14,Standing
40808,132,36.6,95,21,-1.14,9.34,1.12,1.19E+14,Standing
40809,139,36.5,99,21,-1.12,9.34,1.12,1.19E+14,Standing
40810,131,36.7,95,21,-1.08,9.34,1.12,1.19E+14,Standing
40811,134,36.6,99,21,-1.14,9.3,1.14,1.19E+14,Standing
40812,135,36.7,98,21,-1.14,9.38,1.14,1.19E+14,Standing
40813,128,36.6,96,21,-1.14,9.38,1.14,1.19E+14,Standing
40814,132,36.6,98,21,-1.14,9.34,1.12,1.19E+14,Standing
40815,138,36.5,95,21,-1.14,9.34,1.14,1.19E+14,Standing
40816,136,36.7,95,21,-1.14,9.34,1.12,1.19E+14,Standing
40817,129,36.7,96,21,-1.12,9.34,1.14,1.19E+14,Standing
40818,137,36.6,99,21,-1.12,9.43,1.27,1.19E+14,Standing
40819,130,36.7,98,21,-1.18,9.38,1.14,1.19E+14,Standing
40820,140,36.7,96,21,-1.27,9.3,1.12,1.19E+14,Standing
40821,141,36.6,99,21,-1.18,9.3,1.18,1.19E+14,Standing
40822,135,36.7,98,21,-1.08,9.3,1.18,1.19E+14,Standing
40823,130,36.6,96,21,-1.12,9.34,1.23,1.19E+14,Standing
40824,128,36.5,99,21,-1.18,9.3,1.14,1.19E+14,Standing
40825,141,36.5,99,21,-1.18,9.34,1.12,1.19E+14,Standing
40826,140,36.6,97,21,-1.23,9.3,1.14,1.19E+14,Standing
40827,137,36.5,95,21,-1.14,9.38,1.12,1.19E+14,Standing
40828,132,36.5,98,21,-1.14,9.3,1.08,1.19E+14,Standing
40829,133,36.5,98,21,-1.08,9.38,1.12,1.19E+14,Standing
40830,133,36.7,99,21,-1.12,9.38,1.14,1.19E+14,Standing
40831,140,36.6,99,21,-1.08,9.38,1.12,1.19E+14,Standing
40832,129,36.5,97,21,-1.12,9.34,1.08,1.19E+14,Standing
40833,133,36.7,99,21,-1.12,9.34,1.12,1.19E+14,Standing
40834,136,36.6,96,21,-1.12,9.34,1.12,1.19E+14,Standing
40835,138,36.6,96,21,-1.14,9.34,1.12,1.19E+14,Standing
40836,138,36.5,97,21,-1.14,9.3,1.14,1.19E+14,Standing
40837,139,36.7,98,21,-1.18,9.38,1.14,1.19E+14,Standing
40838,132,36.7,99,21,-1.18,9.38,1.14,1.19E+14,Standing
40839,131,36.7,96,21,-1.23,9.3,1.14,1.19E+14,Standing
40840,135,36.5,97,21,-1.12,9.38,1.14,1.19E+14,Standing
40841,128,36.7,95,21,-1.12,9.38,1.14,1.19E+14,Standing
40842,136,36.7,99,21,-1.12,9.38,1.12,1.19E+14,Standing
40843,130,36.7,95,21,-1.18,9.34,1.14,1.19E+14,Standing
40844,139,36.5,96,21,-1.18,9.3,1.14,1.19E+14,Standing
40845,130,36.6,96,21,-1.14,9.34,1.14,1.19E+14,Standing
40846,132,36.6,98,21,-1.12,9.38,1.14,1.19E+14,Standing
40847,140,36.7,99,21,-1.12,9.34,1.14,1.19E+14,Standing
40848,139,36.6,96,21,-1.12,9.34,1.14,1.19E+14,Standing
40849,129,36.6,99,21,-1.14,9.3,1.23,1.19E+14,Standing
40850,130,36.6,95,21,-0.99,9.34,1.27,1.19E+14,Standing
40851,139,36.6,96,21,-0.99,9.3,1.27,1.19E+14,Standing
40852,142,36.6,98,21,-1.04,9.28,1.27,1.19E+14,Standing
40853,128,36.6,97,21,-1.12,9.34,1.18,1.19E+14,Standing
40854,139,36.6,99,21,-1.14,9.34,1.23,1.19E+14,Standing
40855,129,36.5,98,21,-1.12,9.3,1.23,1.19E+14,Standing
40856,128,36.7,99,21,-1.12,9.28,1.27,1.19E+14,Standing
40857,132,36.7,98,21,-1.12,9.34,1.31,1.19E+14,Standing
40858,138,36.6,99,21,-1.14,9.28,1.18,1.19E+14,Standing
40859,137,36.7,99,21,-1.14,9.34,1.18,1.19E+14,Standing
40860,138,36.6,97,21,-1.18,9.34,1.14,1.19E+14,Standing
40861,129,36.7,95,21,-1.14,9.3,1.08,1.19E+14,Standing
40862,134,36.5,99,21,-1.08,9.3,0.99,1.19E+14,Standing
40863,136,36.6,99,21,-1.23,9.34,0.99,1.19E+14,Standing
40864,133,36.6,96,21,-1.23,9.34,0.99,1.19E+14,Standing
40865,135,36.5,97,21,-1.23,9.38,0.91,1.19E+14,Standing
40866,130,36.7,97,21,-1.27,9.3,0.91,1.19E+14,Standing
40867,130,36.6,97,21,-1.23,9.38,0.91,1.19E+14,Standing
40868,130,36.5,98,21,-1.12,9.38,0.91,1.19E+14,Standing
40869,135,36.5,95,21,-1.23,9.43,1.08,1.19E+14,Standing
40870,129,36.5,96,21,-1.14,9.28,1.04,1.19E+14,Standing
40871,139,36.6,99,21,-0.95,9.38,1.23,1.19E+14,Standing
40872,138,36.6,98,21,-0.8,9.23,1.27,1.19E+14,Standing
40873,139,36.6,97,21,-1.18,9.3,1.23,1.19E+14,Standing
40874,141,36.6,97,21,-1.27,9.34,1.08,1.19E+14,Standing
40875,135,36.6,96,21,-1.42,9.38,1.04,1.19E+14,Standing
40876,142,36.5,96,21,-1.38,9.3,0.99,1.19E+14,Standing
40877,138,36.7,98,21,-1.31,9.43,0.91,1.19E+14,Standing
40878,131,36.6,98,21,-1.08,9.38,0.84,1.19E+14,Standing
40879,131,36.6,95,21,-0.99,9.34,0.89,1.19E+14,Standing
40880,135,36.6,96,21,-1.04,9.38,0.95,1.19E+14,Standing
40881,128,36.7,97,21,-1.33,9.23,0.95,1.19E+14,Standing
40882,137,36.6,95,21,-1.54,9.38,1.04,1.19E+14,Standing
40883,134,36.6,98,21,-1.5,9.43,0.99,1.19E+14,Standing
40884,133,36.6,95,21,-1.33,9.34,0.99,1.19E+14,Standing
40885,136,36.7,96,21,-0.89,9.34,0.99,1.19E+14,Standing
40886,130,36.6,96,21,-1.04,9.38,0.76,1.19E+14,Standing
40887,129,36.6,99,21,-1.38,9.43,0.69,1.19E+14,Standing
40888,129,36.6,98,21,-1.65,9.38,0.72,1.19E+14,Standing
40889,132,36.7,95,21,-1.33,9.38,1.04,1.19E+14,Standing
40890,139,36.7,95,21,-0.89,9.28,1.27,1.19E+14,Standing
40891,130,36.7,95,21,-0.76,9.11,1.31,1.19E+14,Standing
40892,133,36.6,98,21,-0.89,9.34,1.31,1.19E+14,Standing
40893,130,36.6,99,21,-1.31,9.23,0.84,1.19E+14,Standing
40894,131,36.7,95,21,-1.5,9.34,0.72,1.19E+14,Standing
40895,139,36.7,99,21,-1.61,9.53,0.57,1.19E+14,Standing
40896,128,36.5,95,21,-1.61,9.38,0.69,1.19E+14,Standing
40897,137,36.5,99,21,-0.99,9.47,1.14,1.19E+14,Standing
40898,133,36.6,98,21,-0.46,8.92,1.31,1.19E+14,Standing
40899,133,36.6,97,21,-0.04,8.96,1.88,1.19E+14,Standing
40900,139,36.6,97,21,-1.57,8.96,1.08,1.19E+14,Standing
40901,133,36.6,97,21,-1.65,9.51,0.95,1.19E+14,Standing
40902,139,36.6,96,21,-1.42,9.85,1.04,1.19E+14,Standing
40903,130,36.5,98,21,-1.23,9.04,0.8,1.19E+14,Standing
40904,140,36.5,98,21,-1.61,9.47,0.8,1.19E+14,Standing
40905,128,36.7,98,21,-1.8,9.38,0.57,1.19E+14,Standing
40906,133,36.6,99,21,-1.84,9.28,0.61,1.19E+14,Standing
40907,135,36.5,97,21,-1.27,9.3,0.95,1.19E+14,Standing
40908,136,36.5,96,21,-1.12,9.38,1.23,1.19E+14,Standing
40909,133,36.6,97,21,-1.14,9.62,1.04,1.19E+14,Standing
40910,131,36.6,97,21,-1.14,9.28,0.8,1.19E+14,Standing
40911,133,36.5,99,21,-1.42,9.34,0.95,1.19E+14,Standing
40912,136,36.6,96,21,-1.46,9.34,0.99,1.19E+14,Standing
40913,136,36.5,96,21,-1.54,9.38,1.12,1.19E+14,Standing
40914,137,36.7,98,21,-1.33,9.28,1.27,1.19E+14,Standing
40915,133,36.6,95,21,-1.14,9.53,1.31,1.19E+14,Standing
40916,128,36.5,96,21,-1.18,9.28,1.08,1.19E+14,Standing
40917,138,36.6,95,21,-1.27,9.3,1.12,1.19E+14,Standing
40918,130,36.5,97,21,-1.27,9.28,1.14,1.19E+14,Standing
40919,133,36.7,96,21,-1.18,9.28,1.12,1.19E+14,Standing
40920,129,36.6,98,21,-1.12,9.34,1.27,1.19E+14,Standing
40921,139,36.6,98,21,-0.99,9.34,1.23,1.19E+14,Standing
40922,132,36.5,95,21,-1.12,9.23,1.23,1.19E+14,Standing
40923,142,36.7,99,21,-1.27,9.28,1.18,1.19E+14,Standing
40924,142,36.6,99,21,-1.33,9.47,1.27,1.19E+14,Standing
40925,141,36.5,97,21,-1.23,9.38,1.33,1.19E+14,Standing
40926,140,36.6,96,21,-1.23,9.28,1.27,1.19E+14,Standing
40927,134,36.6,97,21,-1.27,9.34,1.33,1.19E+14,Standing
40928,134,36.5,95,21,-1.27,9.28,1.27,1.19E+14,Standing
40929,140,36.7,97,21,-1.33,9.34,1.23,1.19E+14,Standing
40930,139,36.5,97,21,-1.31,9.43,1.33,1.19E+14,Standing
40931,139,36.7,96,21,-1.18,9.34,1.23,1.19E+14,Standing
40932,137,36.5,99,21,-1.33,9.38,1.23,1.19E+14,Standing
40933,138,36.7,95,21,-1.33,9.43,1.18,1.19E+14,Standing
40934,135,36.6,97,21,-1.31,9.15,1.14,1.19E+14,Standing
40935,128,36.6,99,21,-1.33,9.34,1.14,1.19E+14,Standing
40936,138,36.5,95,21,-1.18,9.34,1.18,1.19E+14,Standing
40937,129,36.6,96,21,-1.18,9.3,1.14,1.19E+14,Standing
40938,135,36.5,96,21,-1.27,9.34,1.14,1.19E+14,Standing
40939,139,36.6,97,21,-1.31,9.38,1.18,1.19E+14,Standing
40940,132,36.5,97,21,-1.27,9.38,1.18,1.19E+14,Standing
40941,136,36.6,97,21,-1.23,9.3,1.18,1.19E+14,Standing
40942,136,36.5,97,21,-1.23,9.28,1.14,1.19E+14,Standing
40943,139,36.6,95,21,-1.27,9.38,1.18,1.19E+14,Standing
40944,141,36.6,96,21,-1.08,9.34,1.27,1.19E+14,Standing
40945,138,36.6,98,21,-1.12,9.3,1.23,1.19E+14,Standing
40946,134,36.6,96,21,-1.12,9.3,1.18,1.19E+14,Standing
40947,142,36.6,99,21,-1.12,9.34,1.18,1.19E+14,Standing
40948,135,36.6,98,21,-1.18,9.3,1.18,1.19E+14,Standing
40949,137,36.5,95,21,-1.14,9.3,1.14,1.19E+14,Standing
40950,138,36.5,98,21,-1.18,9.34,1.18,1.19E+14,Standing
40951,128,36.6,97,21,-1.23,9.3,1.14,1.19E+14,Standing
40952,129,36.6,98,21,-1.18,9.3,1.23,1.19E+14,Standing
40953,132,36.7,98,21,-1.23,9.28,1.14,1.19E+14,Standing
40954,132,36.6,97,21,-1.23,9.38,1.23,1.19E+14,Standing
40955,135,36.5,99,21,-1.23,9.3,1.14,1.19E+14,Standing
40956,132,36.6,97,21,-1.18,9.3,1.14,1.19E+14,Standing
40957,139,36.6,95,21,-1.14,9.38,1.18,1.19E+14,Standing
40958,128,36.6,98,21,-1.27,9.34,1.18,1.19E+14,Standing
40959,142,36.6,99,21,-1.23,9.34,1.18,1.19E+14,Standing
40960,135,36.7,96,21,-1.18,9.34,1.18,1.19E+14,Standing
40961,128,36.5,95,21,-1.27,9.3,1.18,1.19E+14,Standing
40962,133,36.7,95,21,-1.27,9.34,1.18,1.19E+14,Standing
40963,130,36.6,97,21,-1.23,9.38,1.23,1.19E+14,Standing
40964,140,36.6,95,21,-1.18,9.34,1.14,1.19E+14,Standing
40965,137,36.5,97,21,-1.18,9.28,1.18,1.19E+14,Standing
40966,128,36.5,96,21,-1.14,9.34,1.27,1.19E+14,Standing
40967,129,36.7,95,21,-1.23,9.34,1.23,1.19E+14,Standing
40968,136,36.6,96,21,-1.23,9.34,1.18,1.19E+14,Standing
40969,136,36.6,99,21,-1.23,9.34,1.18,1.19E+14,Standing
40970,134,36.6,95,21,-1.18,9.3,1.23,1.19E+14,Standing
40971,141,36.7,99,21,-1.18,9.3,1.23,1.19E+14,Standing
40972,134,36.6,96,21,-1.18,9.3,1.23,1.19E+14,Standing
40973,136,36.7,99,21,-1.14,9.34,1.18,1.19E+14,Standing
40974,139,36.6,99,21,-1.27,9.34,1.23,1.19E+14,Standing
40975,135,36.6,98,21,-1.18,9.28,1.23,1.19E+14,Standing
40976,134,36.5,97,21,-1.18,9.34,1.23,1.19E+14,Standing
40977,134,36.6,96,21,-1.18,9.38,1.27,1.19E+14,Standing
40978,135,36.7,97,21,-1.18,9.3,1.23,1.19E+14,Standing
40979,138,36.6,99,21,-1.14,9.3,1.23,1.19E+14,Standing
40980,135,36.6,97,21,-1.12,9.34,1.31,1.19E+14,Standing
40981,131,36.5,96,21,-1.14,9.34,1.23,1.19E+14,Standing
40982,138,36.6,96,21,-1.18,9.38,1.31,1.19E+14,Standing
40983,136,36.6,96,21,-1.23,9.38,1.23,1.19E+14,Standing
40984,128,36.6,96,21,-1.31,9.23,1.18,1.19E+14,Standing
40985,141,36.7,96,21,-1.27,9.3,1.18,1.19E+14,Standing
40986,133,36.6,98,21,-1.27,9.34,1.31,1.19E+14,Standing
40987,132,36.6,95,21,-1.14,9.34,1.31,1.19E+14,Standing
40988,131,36.6,97,21,-1.08,9.3,1.38,1.19E+14,Standing
40989,135,36.7,95,21,-1.18,9.34,1.33,1.19E+14,Standing
40990,132,36.5,97,21,-1.33,9.34,1.33,1.19E+14,Standing
40991,128,36.5,96,21,-1.08,9.43,1.18,1.19E+14,Standing
40992,140,36.7,95,21,-0.93,9.23,1.14,1.19E+14,Standing
40993,140,36.5,96,21,-1.23,9.47,1.23,1.19E+14,Standing
40994,131,36.5,98,21,-1.08,9.28,1.23,1.19E+14,Standing
40995,140,36.6,97,21,-1.12,9.43,1.23,1.19E+14,Standing
40996,131,36.6,95,21,-1.08,9.47,1.18,1.19E+14,Standing
40997,129,36.7,97,21,-1.23,9.28,1.14,1.19E+14,Standing
40998,130,36.7,97,21,-1.18,9.34,1.31,1.19E+14,Standing
40999,140,36.6,97,21,-1.27,9.38,1.38,1.19E+14,Standing
41000,135,36.7,98,21,-1.38,9.3,1.33,1.19E+14,Standing
41001,135,36.5,98,21,-0.95,9.28,1.42,1.19E+14,Standing
41002,139,36.7,97,21,-0.95,9.28,1.42,1.19E+14,Standing
41003,141,36.5,99,21,-0.95,9.28,1.42,1.19E+14,Standing
41004,137,36.6,99,21,-0.99,9.3,1.42,1.19E+14,Standing
41005,139,36.5,97,21,-1.04,9.28,1.38,1.19E+14,Standing
41006,136,36.6,98,21,-1.23,9.28,1.31,1.19E+14,Standing
41007,133,36.6,95,21,-1.27,9.43,1.27,1.19E+14,Standing
41008,140,36.6,99,21,-1.14,9.34,1.38,1.19E+14,Standing
41009,140,36.5,97,21,-1.04,9.3,1.31,1.19E+14,Standing
41010,138,36.6,99,21,-1.04,9.3,1.38,1.19E+14,Standing
41011,134,36.6,97,21,-0.93,9.23,1.5,1.19E+14,Standing
41012,137,36.5,96,21,-1.08,9.28,1.31,1.19E+14,Standing
41013,140,36.7,96,21,-0.95,9.3,1.42,1.19E+14,Standing
41014,132,36.7,97,21,-1.04,9.11,1.38,1.19E+14,Standing
41015,131,36.6,98,21,-1.14,9.3,1.33,1.19E+14,Standing
41016,136,36.7,97,21,-1.14,9.51,1.53,1.19E+14,Standing
41017,142,36.5,98,21,-1.14,9.23,1.27,1.19E+14,Standing
41018,139,36.6,98,21,-1.12,9.38,1.31,1.19E+14,Standing
41019,138,36.6,99,21,-1.04,9.23,1.31,1.19E+14,Standing
41020,133,36.6,95,21,-0.95,9.43,1.46,1.19E+14,Standing
41021,135,36.6,99,21,-0.99,9.19,1.31,1.19E+14,Standing
